thread,begin,end,lifeSpan
8,62294,62297,2
8,62816,62816,0
8,62825,62827,1
8,63426,63426,0
8,63436,63436,0
8,63993,63993,0
8,64004,64004,0
8,64608,64608,0
8,64617,64617,0
8,65155,65155,0
8,65165,65165,0
8,65740,65741,0
8,65752,65752,0
8,66280,66280,0
8,66289,66289,0
8,66816,66816,0
8,66827,66827,0
8,67397,67398,0
8,67404,67404,0
8,67935,67935,0
8,67954,67954,0
8,68489,68490,0
8,68498,68503,5
8,69036,69036,0
8,69047,69048,1
8,69562,69562,0
8,69579,69579,0
8,70132,70132,0
8,70139,70143,3
8,70652,70652,0
8,70658,70661,3
8,71196,71196,0
8,71204,71206,1
8,71714,71714,0
8,71722,71724,1
8,72303,72304,0
8,72313,72313,0
8,72892,72892,0
8,72903,72904,0
8,73515,73516,0
8,73523,73524,0
8,74066,74066,0
8,74074,74074,0
8,74659,74659,0
8,74667,74669,2
8,75202,75203,0
8,75213,75213,0
8,75780,75780,0
8,75791,75792,1
8,76461,76461,0
8,76469,76471,2
8,77013,77013,0
8,77023,77023,0
8,77555,77555,0
8,77565,77565,0
8,78125,78125,0
8,78136,78136,0
8,78763,78763,0
8,78774,78774,0
8,79377,79377,0
8,79387,79387,0
8,80045,80045,0
8,80052,80052,0
8,80650,80650,0
8,80656,80656,0
8,81210,81210,0
8,81217,81217,0
8,81800,81800,0
8,81813,81813,0
8,82362,82369,7
8,82381,82382,0
8,83001,83001,0
8,83006,83009,2
8,83624,83624,0
8,83641,83641,0
8,84205,84206,0
8,84223,84225,2
8,84736,84736,0
8,84754,84754,0
8,85271,85271,0
8,85288,85289,0
8,85868,85869,0
8,85886,85886,0
8,86457,86457,0
8,86472,86475,3
8,86992,86992,0
8,87009,87010,1
8,87556,87556,0
8,87574,87574,0
8,88145,88145,0
8,88155,88159,3
8,88680,88680,0
8,88698,88698,0
8,89214,89214,0
8,89231,89231,0
8,89801,89801,0
8,89819,89819,0
8,90398,90399,0
8,90413,90419,6
8,91015,91015,0
8,91031,91038,6
8,91623,91623,0
8,91635,91635,0
8,92251,92251,0
8,92259,92263,3
8,92819,92819,0
8,92826,92835,8
8,93345,93345,0
8,93363,93365,1
8,93859,93859,0
8,93873,93876,2
8,94370,94370,0
8,94386,94388,1
8,94882,94882,0
8,94900,94901,0
8,95399,95399,0
8,95416,95417,0
8,95946,95946,0
8,95963,95965,1
8,96510,96510,0
8,96522,96525,3
8,97029,97029,0
8,97041,97041,0
8,97604,97604,0
8,97615,97615,0
8,98241,98241,0
8,98248,98251,2
8,98900,98901,0
8,98908,98909,0
8,99453,99453,0
8,99461,99467,5
8,100098,100098,0
8,100106,100106,0
8,100692,100692,0
8,100701,100701,0
8,101287,101287,0
8,101300,101300,0
8,101834,101834,0
8,101846,101846,0
8,102394,102394,0
8,102407,102407,0
8,102937,102937,0
8,102948,102949,0
8,103610,103610,0
8,103619,103623,3
8,104280,104280,0
8,104287,104292,5
8,104899,104899,0
8,104927,104939,11
8,105502,105502,0
8,105513,105513,0
8,106139,106153,14
8,106166,106166,0
8,106768,106768,0
8,106782,106783,1
8,107390,107390,0
8,107397,107405,7
8,107945,107945,0
8,107951,107959,7
8,108490,108490,0
8,108499,108503,4
8,109125,109125,0
8,109136,109137,1
8,109787,109787,0
8,109799,109799,0
8,110409,110409,0
8,110420,110420,0
8,110949,110949,0
8,110960,110960,0
8,111488,111488,0
8,111501,111504,2
8,112037,112038,0
8,112048,112048,0
8,112571,112571,0
8,112582,112584,1
8,113120,113120,0
8,113130,113134,3
8,113818,113837,19
8,113853,113853,0
8,114397,114397,0
8,114407,114407,0
8,114911,114911,0
8,114917,114921,4
8,115430,115430,0
8,115440,115442,2
8,115950,115950,0
8,115964,115964,0
8,116589,116589,0
8,116598,116598,0
8,117165,117165,0
8,117174,117174,0
8,117784,117784,0
8,117791,117794,3
8,118394,118394,0
8,118403,118403,0
8,118946,118947,0
8,118958,118958,0
8,119509,119509,0
8,119519,119519,0
8,120058,120059,0
8,120068,120068,0
8,120652,120652,0
8,120661,120661,0
8,121240,121240,0
8,121253,121253,0
8,121879,121880,0
8,121892,121892,0
8,122497,122504,6
8,122518,122518,0
8,123034,123035,0
8,123041,123041,0
8,123550,123551,0
8,123563,123563,0
8,124131,124131,0
8,124140,124140,0
8,124656,124657,0
8,124667,124667,0
8,125219,125219,0
8,125232,125232,0
8,125766,125766,0
8,125780,125780,0
8,126361,126361,0
8,126374,126374,0
8,126897,126898,0
8,126909,126909,0
8,127434,127434,0
8,127444,127444,0
8,127963,127963,0
8,127978,127978,0
8,128522,128522,0
8,128535,128535,0
8,129117,129117,0
8,129129,129129,0
8,129669,129669,0
8,129681,129681,0
8,130301,130301,0
8,130330,130333,3
8,130908,130908,0
8,130914,130917,2
8,131559,131559,0
8,131569,131569,0
8,132123,132123,0
8,132131,132134,2
8,132726,132726,0
8,132736,132746,10
8,133379,133379,0
8,133392,133392,0
8,134006,134006,0
8,134012,134013,1
8,134507,134507,0
8,134517,134517,0
8,135008,135008,0
8,135018,135018,0
8,135635,135637,2
8,135646,135661,14
8,136306,136309,3
8,136319,136319,0
8,136822,136822,0
8,136832,136832,0
8,137404,137404,0
8,137415,137415,0
8,137988,138000,11
8,138010,138029,19
8,138658,138658,0
8,138668,138669,1
8,139201,139202,0
8,139208,139212,4
8,139735,139736,0
8,139747,139748,1
8,140238,140238,0
8,140248,140248,0
8,140863,140863,0
8,140876,140876,0
8,141530,141530,0
8,141542,141542,0
8,142132,142133,0
8,142141,142141,0
8,142691,142692,0
8,142702,142702,0
8,143316,143316,0
8,143326,143328,2
8,143868,143868,0
8,143878,143882,3
8,144416,144416,0
8,144427,144430,2
8,145055,145056,0
8,145064,145066,1
8,145686,145686,0
8,145697,145697,0
8,146306,146306,0
8,146316,146316,0
8,146872,146872,0
8,146881,146881,0
8,147436,147436,0
8,147446,147447,0
8,147978,147978,0
8,147987,147989,2
8,148524,148524,0
8,148533,148533,0
8,149104,149104,0
8,149114,149117,2
8,149652,149653,0
8,149665,149665,0
8,150198,150198,0
8,150209,150209,0
8,150768,150769,0
8,150807,150807,0
8,151339,151340,0
8,151370,151370,0
8,151885,151887,1
8,151896,151902,6
8,152402,152402,0
8,152410,152414,4
8,152925,152925,0
8,152933,152939,5
8,153448,153448,0
8,153463,153464,1
8,153961,153961,0
8,153981,153981,0
8,154609,154609,0
8,154615,154618,3
8,155236,155236,0
8,155256,155256,0
8,155904,155904,0
8,155926,155926,0
8,156496,156499,2
8,156514,156514,0
8,157039,157039,0
8,157058,157058,0
8,157585,157585,0
8,157607,157607,0
8,158131,158131,0
8,158149,158149,0
8,158756,158756,0
8,158773,158773,0
8,159375,159378,2
8,159389,159389,0
8,159918,159918,0
8,159932,159932,0
8,160461,160461,0
8,160470,160470,0
8,161095,161095,0
8,161107,161107,0
8,161710,161711,0
8,161724,161724,0
8,162283,162283,0
8,162298,162298,0
8,162908,162909,0
8,162924,162924,0
8,163462,163462,0
8,163477,163477,0
8,164007,164007,0
8,164020,164020,0
8,164613,164613,0
8,164626,164626,0
8,165193,165193,0
8,165205,165205,0
8,165772,165773,0
8,165787,165787,0
8,166431,166431,0
8,166442,166442,0
8,166995,166995,0
8,167008,167008,0
8,167573,167573,0
8,167588,167588,0
8,168260,168260,0
8,168274,168274,0
8,168914,168915,0
8,168923,168924,0
8,169531,169531,0
8,169544,169544,0
8,170165,170166,0
8,170176,170176,0
8,170775,170775,0
8,170788,170788,0
8,171302,171302,0
8,171314,171314,0
8,171834,171834,0
8,171849,171849,0
8,172384,172384,0
8,172398,172398,0
8,172996,172996,0
8,173005,173007,1
8,173538,173538,0
8,173551,173551,0
8,174087,174087,0
8,174098,174098,0
8,174638,174638,0
8,174649,174650,0
8,175228,175228,0
8,175236,175238,2
8,175795,175795,0
8,175809,175809,0
8,176345,176345,0
8,176357,176357,0
8,176951,176951,0
8,176962,176962,0
8,177571,177571,0
8,177579,177585,5
8,178146,178146,0
8,178159,178159,0
8,178687,178687,0
8,178719,178719,0
8,179243,179243,0
8,179250,179251,1
8,179739,179739,0
8,179746,179749,3
8,180268,180268,0
8,180279,180279,0
8,180849,180849,0
8,180863,180863,0
8,181425,181425,0
8,181436,181436,0
8,181941,181941,0
8,181950,181950,0
8,182454,182454,0
8,182465,182465,0
8,182968,182968,0
8,182980,182980,0
8,183536,183536,0
8,183550,183550,0
8,184055,184055,0
8,184064,184064,0
8,184578,184579,0
8,184589,184589,0
8,185104,185104,0
8,185117,185117,0
8,185699,185699,0
8,185710,185710,0
8,186228,186228,0
8,186243,186243,0
8,186759,186759,0
8,186773,186773,0
8,187282,187282,0
8,187295,187295,0
8,187804,187804,0
8,187819,187819,0
8,188405,188405,0
8,188418,188418,0
8,189035,189035,0
8,189046,189046,0
8,189594,189594,0
8,189606,189606,0
8,190124,190124,0
8,190141,190141,0
8,190653,190653,0
8,190665,190665,0
8,191182,191182,0
8,191195,191195,0
8,191713,191713,0
8,191729,191729,0
8,192237,192237,0
8,192251,192251,0
8,192759,192759,0
8,192773,192773,0
8,193280,193280,0
8,193292,193292,0
8,193927,193928,0
8,193941,193941,0
8,194486,194486,0
8,194496,194496,0
8,195029,195030,0
8,195041,195041,0
8,195602,195602,0
8,195615,195615,0
8,196160,196160,0
8,196173,196173,0
8,196693,196694,0
8,196705,196705,0
8,197327,197327,0
8,197340,197340,0
8,197893,197893,0
8,197903,197903,0
8,198411,198411,0
8,198438,198438,0
8,198947,198947,0
8,198955,198955,0
8,199463,199463,0
8,199470,199477,6
8,199984,199984,0
8,199992,199998,6
8,200504,200505,0
8,200515,200527,11
8,201139,201139,0
8,201152,201152,0
8,201651,201651,0
8,201663,201663,0
8,202179,202179,0
8,202189,202190,1
8,202709,202709,0
8,202720,202720,0
8,203227,203227,0
8,203238,203240,1
8,203839,203840,0
8,203850,203853,3
8,204379,204379,0
8,204388,204389,0
8,204904,204904,0
8,204914,204914,0
8,205436,205436,0
8,205445,205445,0
8,206039,206039,0
8,206049,206055,6
8,206616,206616,0
8,206626,206629,3
8,207186,207187,0
8,207197,207201,4
8,207735,207735,0
8,207759,207763,3
8,208368,208368,0
8,208374,208378,4
8,208911,208911,0
8,208916,208922,6
8,209450,209450,0
8,209455,209462,6
8,210116,210117,1
8,210126,210129,2
8,210674,210674,0
8,210682,210683,0
8,211213,211213,0
8,211221,211221,0
8,211766,211766,0
8,211776,211777,0
8,212343,212343,0
8,212372,212372,0
8,212926,212927,0
8,212932,212938,5
8,213541,213541,0
8,213551,213551,0
8,214187,214187,0
8,214199,214199,0
8,214736,214736,0
8,214754,214754,0
8,215340,215340,0
8,215346,215346,0
8,215912,215912,0
8,215923,215923,0
8,216528,216528,0
8,216538,216538,0
8,217095,217095,0
8,217104,217104,0
8,217642,217642,0
8,217652,217652,0
8,218198,218198,0
8,218207,218207,0
8,218820,218821,0
8,218829,218830,0
8,219376,219376,0
8,219385,219385,0
8,220004,220004,0
8,220011,220013,1
8,220662,220663,0
8,220671,220671,0
8,221241,221241,0
8,221251,221251,0
8,221839,221839,0
8,221851,221851,0
8,222468,222468,0
8,222477,222477,0
8,223035,223035,0
8,223046,223046,0
8,223598,223598,0
8,223608,223611,2
8,224247,224247,0
8,224258,224259,0
8,224783,224783,0
8,224790,224790,0
8,225408,225408,0
8,225417,225417,0
8,225943,225944,0
8,225955,225955,0
8,226568,226568,0
8,226577,226581,4
8,227132,227132,0
8,227139,227141,1
8,227707,227707,0
8,227719,227719,0
8,228252,228252,0
8,228263,228266,2
8,228816,228816,0
8,228827,228827,0
8,229453,229453,0
8,229463,229463,0
8,230059,230059,0
8,230071,230071,0
8,230693,230693,0
8,230703,230706,2
8,231275,231275,0
8,231282,231285,3
8,231864,231864,0
8,231877,231882,5
8,232418,232418,0
8,232432,232432,0
8,232959,232960,1
8,232973,232973,0
8,233588,233588,0
8,233597,233597,0
8,234130,234130,0
8,234142,234142,0
8,234769,234769,0
8,234782,234782,0
8,235492,235492,0
8,235523,235523,0
8,236045,236045,0
8,236051,236053,1
8,236710,236711,0
8,236718,236718,0
8,237268,237268,0
8,237279,237279,0
8,237815,237815,0
8,237828,237828,0
8,238435,238435,0
8,238446,238446,0
8,239052,239052,0
8,239060,239060,0
8,239667,239667,0
8,239675,239676,0
8,240282,240282,0
8,240296,240296,0
8,240936,240936,0
8,240943,240943,0
8,241506,241506,0
8,241513,241513,0
8,242090,242090,0
8,242105,242105,0
8,242629,242629,0
8,242642,242642,0
8,243147,243147,0
8,243159,243159,0
8,243658,243658,0
8,243670,243670,0
8,244162,244163,0
8,244173,244173,0
8,244679,244679,0
8,244691,244691,0
8,245224,245224,0
8,245233,245233,0
8,245758,245758,0
8,245765,245765,0
8,246389,246389,0
8,246401,246401,0
8,247044,247044,0
8,247054,247054,0
8,247670,247670,0
8,247677,247678,1
8,248212,248212,0
8,248220,248223,2
8,248771,248771,0
8,248779,248781,1
8,249312,249312,0
8,249322,249322,0
8,249916,249917,0
8,249925,249925,0
8,250560,250560,0
8,250570,250570,0
8,251169,251169,0
8,251179,251181,1
8,251773,251774,0
8,251783,251783,0
8,252348,252348,0
8,252358,252358,0
8,252974,252974,0
8,252984,252984,0
8,253509,253509,0
8,253518,253518,0
8,254018,254018,0
8,254028,254028,0
8,254595,254595,0
8,254604,254604,0
8,255115,255115,0
8,255126,255126,0
8,255717,255717,0
8,255726,255727,0
8,256327,256327,0
8,256341,256341,0
8,256866,256866,0
8,256878,256878,0
8,257461,257461,0
8,257469,257469,0
8,258072,258072,0
8,258078,258081,3
8,258612,258612,0
8,258621,258621,0
8,259145,259145,0
8,259154,259155,0
8,259712,259712,0
8,259722,259722,0
8,260255,260255,0
8,260266,260266,0
8,260849,260850,0
8,260856,260857,1
8,261396,261396,0
8,261404,261404,0
8,261973,261973,0
8,261980,261982,2
8,262506,262506,0
8,262515,262516,1
8,263032,263032,0
8,263041,263041,0
8,263556,263556,0
8,263564,263565,1
8,264100,264100,0
8,264106,264106,0
8,264654,264654,0
8,264664,264664,0
8,265182,265182,0
8,265189,265191,2
8,265702,265702,0
8,265711,265711,0
8,266286,266286,0
8,266295,266302,7
8,266852,266852,0
8,266863,266863,0
8,267380,267380,0
8,267389,267389,0
8,267963,267963,0
8,267973,267975,1
8,268510,268510,0
8,268521,268521,0
8,269102,269102,0
8,269112,269112,0
8,269694,269694,0
8,269702,269702,0
8,270272,270272,0
8,270282,270282,0
8,270823,270823,0
8,270830,270831,1
8,271377,271377,0
8,271388,271388,0
8,271942,271942,0
8,271954,271954,0
8,272457,272457,0
8,272469,272469,0
8,272982,272982,0
8,272991,272991,0
8,273502,273502,0
8,273512,273512,0
8,274060,274060,0
8,274069,274069,0
8,274584,274584,0
8,274594,274594,0
8,275161,275161,0
8,275169,275173,4
8,275737,275737,0
8,275745,275749,3
8,276288,276288,0
8,276299,276299,0
8,276864,276864,0
8,276872,276875,3
8,277396,277396,0
8,277403,277405,2
8,277943,277943,0
8,277953,277953,0
8,278573,278573,0
8,278585,278585,0
8,279160,279160,0
8,279170,279170,0
8,279735,279735,0
8,279747,279748,1
8,280370,280370,0
8,280381,280381,0
8,280921,280921,0
8,280934,280934,0
8,281446,281446,0
8,281459,281459,0
8,281982,281982,0
8,281991,281991,0
8,282487,282487,0
8,282498,282498,0
8,282996,282996,0
8,283006,283006,0
8,283506,283506,0
8,283516,283516,0
8,284117,284117,0
8,284130,284130,0
8,284627,284627,0
8,284638,284638,0
8,285221,285221,0
8,285231,285231,0
8,285872,285872,0
8,285883,285883,0
8,286504,286504,0
8,286512,286513,1
8,287136,287136,0
8,287149,287149,0
8,287717,287717,0
8,287728,287728,0
8,288357,288357,0
8,288363,288363,0
8,288891,288891,0
8,288897,288901,3
8,289416,289417,0
8,289427,289427,0
8,289962,289962,0
8,289973,289973,0
8,290582,290582,0
8,290591,290591,0
8,291131,291131,0
8,291142,291142,0
8,291746,291747,0
8,291754,291758,4
8,292314,292314,0
8,292327,292327,0
8,292864,292864,0
8,292877,292878,0
8,293418,293418,0
8,293431,293431,0
8,293961,293961,0
8,293978,293978,0
8,294589,294589,0
8,294602,294602,0
8,295112,295112,0
8,295127,295127,0
8,295641,295641,0
8,295654,295655,0
8,296180,296180,0
8,296194,296194,0
8,296717,296717,0
8,296727,296727,0
8,297255,297256,0
8,297270,297270,0
8,297836,297836,0
8,297847,297847,0
8,298358,298358,0
8,298372,298372,0
8,298876,298877,0
8,298888,298888,0
8,299388,299388,0
8,299406,299406,0
8,299992,299993,0
8,300006,300006,0
8,300572,300572,0
8,300585,300585,0
8,301112,301112,0
8,301122,301122,0
8,301636,301637,0
8,301649,301649,0
8,302215,302216,0
8,302227,302227,0
8,302810,302810,0
8,302822,302822,0
8,303367,303367,0
8,303379,303379,0
8,303993,303993,0
8,304002,304003,1
8,304544,304545,0
8,304555,304555,0
8,305166,305166,0
8,305178,305178,0
8,305769,305769,0
8,305780,305780,0
8,306381,306382,0
8,306393,306393,0
8,306958,306958,0
8,306966,306966,0
8,307468,307468,0
8,307477,307477,0
8,308028,308028,0
8,308039,308039,0
8,308646,308646,0
8,308656,308657,1
8,309195,309195,0
8,309206,309206,0
8,309739,309739,0
8,309747,309749,1
8,310347,310347,0
8,310355,310363,8
8,310961,310962,0
8,310972,310972,0
8,311586,311586,0
8,311594,311596,2
8,312177,312177,0
8,312187,312187,0
8,312805,312805,0
8,312813,312814,0
8,313398,313398,0
8,313405,313405,0
8,313945,313945,0
8,313953,313953,0
8,314513,314514,0
8,314525,314525,0
8,315064,315064,0
8,315073,315073,0
8,315673,315673,0
8,315680,315680,0
8,316236,316237,0
8,316247,316247,0
8,316816,316816,0
8,316825,316825,0
8,317342,317342,0
8,317350,317350,0
8,317858,317859,0
8,317866,317868,2
8,318374,318374,0
8,318382,318382,0
8,318883,318884,0
8,318895,318895,0
8,319419,319419,0
8,319431,319431,0
8,320068,320068,0
8,320077,320077,0
8,320646,320646,0
8,320655,320655,0
8,321195,321195,0
8,321204,321204,0
8,321790,321790,0
8,321800,321800,0
8,322374,322374,0
8,322386,322386,0
8,322955,322955,0
8,322965,322965,0
8,323519,323520,0
8,323528,323528,0
8,324078,324079,0
8,324086,324086,0
8,324620,324620,0
8,324629,324629,0
8,325170,325170,0
8,325180,325180,0
8,325730,325730,0
8,325741,325741,0
8,326280,326280,0
8,326289,326289,0
8,326821,326821,0
8,326834,326834,0
8,327372,327373,0
8,327384,327384,0
8,327913,327913,0
8,327927,327927,0
8,328493,328493,0
8,328503,328503,0
8,329127,329127,0
8,329141,329141,0
8,329689,329689,0
8,329702,329702,0
8,330298,330298,0
8,330310,330310,0
8,330829,330829,0
8,330842,330844,1
8,331354,331354,0
8,331363,331363,0
8,331903,331903,0
8,331920,331920,0
8,332531,332531,0
8,332539,332545,5
8,333143,333143,0
8,333149,333150,0
8,333684,333684,0
8,333693,333693,0
8,334210,334210,0
8,334219,334219,0
8,334781,334781,0
8,334790,334790,0
8,335331,335331,0
8,335343,335343,0
8,335867,335867,0
8,335874,335874,0
8,336465,336466,0
8,336475,336475,0
8,337029,337029,0
8,337040,337040,0
8,337582,337582,0
8,337592,337592,0
8,338112,338112,0
8,338126,338126,0
8,338638,338638,0
8,338648,338648,0
8,339172,339172,0
8,339184,339184,0
8,339722,339722,0
8,339733,339733,0
8,340232,340233,0
8,340245,340245,0
8,340758,340758,0
8,340769,340769,0
8,341289,341289,0
8,341301,341301,0
8,341835,341836,0
8,341845,341845,0
8,342383,342384,0
8,342394,342394,0
8,342912,342912,0
8,342925,342925,0
8,343467,343467,0
8,343477,343477,0
8,344003,344003,0
8,344014,344014,0
8,344539,344539,0
8,344549,344549,0
8,345072,345072,0
8,345082,345082,0
8,345608,345608,0
8,345620,345620,0
8,346148,346148,0
8,346161,346161,0
8,346703,346704,0
8,346718,346727,8
8,347258,347258,0
8,347284,347294,10
8,347864,347864,0
8,347892,347892,0
8,348456,348456,0
8,348463,348463,0
8,349061,349062,0
8,349073,349073,0
8,349599,349599,0
8,349611,349611,0
8,350139,350139,0
8,350152,350152,0
8,350655,350655,0
8,350666,350666,0
8,351164,351164,0
8,351175,351175,0
8,351687,351687,0
8,351698,351698,0
8,352267,352267,0
8,352278,352278,0
8,352781,352781,0
8,352793,352793,0
8,353293,353293,0
8,353305,353305,0
8,353806,353807,0
8,353819,353819,0
8,354320,354320,0
8,354331,354331,0
8,354901,354901,0
8,354911,354911,0
8,355474,355474,0
8,355481,355481,0
8,356118,356119,0
8,356129,356129,0
8,356753,356753,0
8,356761,356762,1
8,357338,357338,0
8,357345,357348,3
8,357941,357941,0
8,357953,357953,0
8,358519,358519,0
8,358527,358527,0
8,359112,359113,0
8,359123,359123,0
8,359690,359690,0
8,359699,359701,2
8,360228,360228,0
8,360236,360245,9
8,360770,360771,0
8,360779,360781,2
8,361305,361305,0
8,361313,361317,3
8,361895,361895,0
8,361904,361904,0
8,362541,362541,0
8,362553,362553,0
8,363108,363108,0
8,363116,363121,4
8,363635,363635,0
8,363644,363644,0
8,364163,364163,0
8,364172,364173,0
8,364692,364692,0
8,364700,364700,0
8,365209,365209,0
8,365217,365217,0
8,365727,365728,0
8,365737,365737,0
8,366370,366370,0
8,366381,366381,0
8,366934,366934,0
8,366945,366945,0
8,367477,367477,0
8,367487,367487,0
8,368065,368065,0
8,368074,368076,2
8,368599,368599,0
8,368610,368610,0
8,369177,369177,0
8,369187,369187,0
8,369702,369702,0
8,369713,369713,0
8,370273,370273,0
8,370283,370283,0
8,370818,370818,0
8,370829,370829,0
8,371429,371429,0
8,371442,371442,0
8,372034,372034,0
8,372043,372043,0
8,372618,372618,0
8,372628,372628,0
8,373237,373237,0
8,373246,373247,1
8,373831,373831,0
8,373841,373841,0
8,374379,374379,0
8,374388,374389,0
8,374966,374966,0
8,374974,374974,0
8,375537,375538,0
8,375546,375546,0
8,376119,376119,0
8,376129,376129,0
8,376740,376740,0
8,376752,376752,0
8,377313,377313,0
8,377320,377324,4
8,378002,378002,0
8,378012,378012,0
8,378582,378582,0
8,378590,378590,0
8,379172,379172,0
8,379180,379183,3
8,379787,379787,0
8,379792,379794,1
8,380350,380350,0
8,380360,380360,0
8,380867,380867,0
8,380877,380877,0
8,381441,381442,0
8,381452,381452,0
8,381974,381974,0
8,381984,381988,4
8,382496,382496,0
8,382507,382507,0
8,383096,383096,0
8,383102,383103,0
8,383651,383651,0
8,383659,383659,0
8,384164,384164,0
8,384176,384178,2
8,384693,384694,0
8,384700,384702,2
8,385294,385294,0
8,385302,385302,0
8,385838,385838,0
8,385845,385851,6
8,386477,386477,0
8,386484,386485,1
8,387026,387026,0
8,387032,387036,4
8,387582,387582,0
8,387589,387593,3
8,388158,388158,0
8,388166,388170,3
8,388792,388792,0
8,388804,388804,0
8,389485,389486,0
8,389496,389496,0
8,390037,390037,0
8,390050,390050,0
8,390549,390549,0
8,390558,390558,0
8,391091,391091,0
8,391098,391099,0
8,391611,391611,0
8,391623,391623,0
8,392123,392123,0
8,392132,392132,0
8,392745,392745,0
8,392751,392752,0
8,393320,393321,0
8,393332,393332,0
8,393865,393865,0
8,393875,393875,0
8,394425,394426,0
8,394436,394436,0
8,394974,394975,0
8,394986,394986,0
8,395587,395587,0
8,395599,395599,0
8,396114,396114,0
8,396124,396124,0
8,396646,396646,0
8,396656,396656,0
8,397192,397192,0
8,397203,397203,0
8,397796,397796,0
8,397804,397808,3
8,398374,398374,0
8,398382,398386,3
8,398921,398921,0
8,398929,398933,4
8,399446,399446,0
8,399456,399456,0
